videoId,title,description,channelTitle,publishedAt,videoId
3avl9yEen5w,Remarks by President Obama at Martha&#39;s Table,"President Obama visited Martha's Table, which helps 1100 people a day deal with the immediate effects of poverty and finds ...",The Obama White House,2013-10-14T22:17:16Z,3avl9yEen5w
8xGthfhFcKA,President Obama Delivers Remarks at the SelectUSA Investment Summit,"On March 23, 2015, President Obama spoke at the SelectUSA Investment Summit at the Gaylord National Convention Center in ...",The Obama White House,2015-03-23T20:32:47Z,8xGthfhFcKA
MHBdZWbncXI,President Obama Speaks on Trayvon Martin,President Obama makes a statement about Trayvon Martin and the verdict of the court trial that followed the Florida teenager's ...,The Obama White House,2013-07-19T19:14:05Z,MHBdZWbncXI
loiSVWj8sf0,President Obama Delivers Remarks to Service Members,"Iwakuni, Hiroshima.",The Obama White House,2016-05-27T07:46:04Z,loiSVWj8sf0
YZnTrqQom5k,President Obama&#39;s Opening Remarks at Leaders&#39; Summit on Refugees,"President Barack Obama hosts the Leaders' Summit on Refugees at the United Nations in New York City on Sept. 20, 2016.",U.S. Department of State,2016-09-21T13:39:26Z,YZnTrqQom5k
QfCDuK7BjXQ,Remarks by President Obama at the First Plenary Session of the Summit of the Americas,"ATLAPA Convention Center, Panama City, Panama, April 11, 2015.",The Obama White House,2015-04-12T05:22:12Z,QfCDuK7BjXQ
LNrv3FnDizY,President Obama Speaks at the Early Education Summit,"On December 10, 2014, President Obama delivered remarks at the White House Early Education Summit in the South Court ...",The Obama White House,2014-12-10T19:50:22Z,LNrv3FnDizY
XEK11vd8UAc,Remarks by the President on Egypt,"President Obama speaks on the unfolding situation in Egypt and calls for an end to violence. August 15, 2013.",The Obama White House,2013-08-15T19:41:35Z,XEK11vd8UAc
MdmbNEQ6wBI,President Obama Delivers Remarks to the U.S. Conference of Mayors,"On January 21, 2016, President Obama delivered remarks to the U.S. Conference of Mayors in the East Room of the White House.",The Obama White House,2016-01-21T23:10:03Z,MdmbNEQ6wBI
n_zE2gReOm0,Remarks by President Obama and President Macri of Argentina at Parque de la Memoria,"President Obama delivers remarks from the Parque de la Memoria in Buenos Aires to honor the victims' of Argentina's ""Dirty War"", ...",The Obama White House,2016-03-24T18:39:01Z,n_zE2gReOm0
1y0nLYDaHuQ,President Obama Delivers Remarks to Service Members,"Rota, Spain.",The Obama White House,2016-07-10T17:55:16Z,1y0nLYDaHuQ
4gaZH6Gzt2g,President Obama and Aung San Suu Kyi Deliver Remarks,"On the first trip to Burma by an American president, President Obama and Daw Aung San Suu Kyi discuss democratic reform in ...",The Obama White House,2012-11-19T23:05:28Z,4gaZH6Gzt2g
ZB-4ZHmt82Y,President Obama Delivers Remarks at the HRC&#39;s Annual National Dinner,"President Obama in his remarks to the attendees of the Human Rights Campaign's 15th Annual National Dinner, said, ""every ...",The Obama White House,2011-10-02T16:55:48Z,ZB-4ZHmt82Y
PfFkgQk7VIY,President Obama Delivers Remarks at the U.S.-Africa Business Forum,"New York, NY.",The Obama White House,2016-09-21T17:05:47Z,PfFkgQk7VIY
4eudtEDzluw,The President Gives Remarks at &quot;ConnectED to the Future&quot;,"President Obama speaks at ""ConnectED to the Future,"" a conference with superintendents and other educators who are leading ...",The Obama White House,2014-11-19T19:16:27Z,4eudtEDzluw
5AubBgGSGCI,President Obama Delivers Remarks at Arlington National Cemetery,"President Obama commemorates Memorial Day and honors our nation's fallen patriots in remarks at Arlington National Cemetery, ...",The Obama White House,2014-05-26T18:05:15Z,5AubBgGSGCI
jiU3oDXrpBY,President Obama Delivers Remarks at Arlington National Cemetery,"President Obama commemorates Memorial Day and honors our nation's fallen patriots in remarks at Arlington National Cemetery, ...",The Obama White House,2015-05-25T19:46:10Z,jiU3oDXrpBY
-Zt1OTPIDJo,Remarks by President Barack Obama - Part 1 of 2 (2009 Days of Remembrance),The United States Congress established the Days of Remembrance (http://bit.ly/18zNMF) as America's annual commemoration of ...,United States Holocaust Memorial Museum,2009-05-08T15:24:31Z,-Zt1OTPIDJo
zY0fanoZcvg,President Obama Delivers Remarks at the Hannover Messe Trade Fair with Chancellor Merkel,"Hannover, Germany.",The Obama White House,2016-04-25T09:55:16Z,zY0fanoZcvg
MkgQmayyEs0,President Obama Gives Remarks at a Civil Society Organization Meeting,"In his remarks at a Civil Society Organization Meeting on Gorée Island, President Obama said, history shows that those countries ...",The Obama White House,2013-06-29T18:12:37Z,MkgQmayyEs0
H7yBW4ywdNc,President Obama Delivers Remarks on Protecting American Consumers,"On October 17, 2014, President Obama spoke at the Consumer Financial Protection Bureau about a new Buy Secure initiative to ...",The Obama White House,2014-10-17T19:56:54Z,H7yBW4ywdNc
c5Y7LmVkBTI,President Obama Delivers Remarks at the APEC CEO Summit,"On November 10, 2014, President Obama addressed the APEC CEO Summit in Beijing, China.",The Obama White House,2014-11-10T19:03:09Z,c5Y7LmVkBTI
myOtHMbKVYs,President Obama Delivers Remarks to Thank Service Members,"Tamps, FL.",The Obama White House,2016-12-06T22:49:23Z,myOtHMbKVYs
3cXFOiq6ffA,President Obama Delivers Remarks at an Organizing for Action Event,"November 9, 2015.",The Obama White House,2015-11-09T23:23:03Z,3cXFOiq6ffA
AOnQkTlTdi0,President Obama: Remarks After Returning from Copenhagen,"The President discusses the bid for America to get the Olympics in 2016 and the new unemployment numbers. October 2, 2009.",The Obama White House,2009-10-02T21:27:47Z,AOnQkTlTdi0
-BGPzJFd3Ko,President Obama Delivers Remarks at the White House Student Film Festival,"President Obama delivered remarks at the first-ever White House Student film festival, praising the work of the students who ...",The Obama White House,2014-02-28T23:11:27Z,-BGPzJFd3Ko
Er_7hSXmd4w,President Obama Delivers Remarks at the COPE Visitor Center,"Vientiane, Laos.",The Obama White House,2016-09-07T05:36:41Z,Er_7hSXmd4w
5BRiiTguhzc,President Obama on Helping Responsible Homeowners,President Obama is asks lawmakers to cut red tape and make it simpler for responsible homeowners to refinance their mortgages ...,The Obama White House,2012-05-12T00:22:34Z,5BRiiTguhzc
5ULtHI3zXXk,President Obama Speaks at 9/11 Museum Dedication,"President Obama delivers remarks at the dedication of the National September 11 Memorial & Museum at Ground Zero, May 15, ...",The Obama White House,2014-05-15T20:32:01Z,5ULtHI3zXXk
FNQ4jh_mX_Q,President Obamas Remarks on Health Care and F-22 Funding,"President Obama gives remarks in the Rose Garden, praising the consensus that continues to build for health reform. Before he ...",The Obama White House,2009-07-21T20:46:33Z,FNQ4jh_mX_Q
WWwcoSzJVx0,President Obama&#39;s Introductory Remarks at U.S.-ASEAN Leaders Summit,President Obama holds a meeting with Association of Southeast Asian Nations (ASEAN) leaders at Rancho Mirage in California ...,U.S. Department of State,2016-02-16T00:53:31Z,WWwcoSzJVx0
_ZMyZAb5zps,Remarks by President Barack Obama - Part 2 of 2 (2009 Days of Remembrance),The United States Congress established the Days of Remembrance (http://bit.ly/18zNMF) as America's annual commemoration of ...,United States Holocaust Memorial Museum,2009-05-08T15:29:10Z,_ZMyZAb5zps
yW3W4J6Sj4A,Obama mocks Herschel Walker&#39;s vampire remark,Former President Barack Obama campaigned for Georgia Sen. Raphael Warnock (D) and criticized his opponent Herschel ...,CNN,2022-12-02T12:12:04Z,yW3W4J6Sj4A
DQA2S4jRKMQ,President Obama Delivers Remarks at a Picnic for Members of Congress,The White House.,The Obama White House,2016-06-14T23:52:13Z,DQA2S4jRKMQ
l8iGQYZzgZ4,President Obama Delivers Remarks on Cuba Policy Changes,"President Barack Obama delivers remarks on Cuba policy changes from the White House in Washington, DC on December 17, ...",U.S. Department of State,2014-12-17T22:27:21Z,l8iGQYZzgZ4
-T3rsO7Q08Q,"Remarks by President Obama, President Park Geun-Hye, and Prime Minister Shinzo Abe","President Barack Obama, with President Park Geun-hye of the Republic of Korea and Prime Minister Shinzo Abe of Japan, ...",The Obama White House,2016-04-01T01:44:06Z,-T3rsO7Q08Q
oaalF5y2P0k,WATCH: Barack Obama’s full speech at the 2020 Democratic National Convention | 2020 DNC Night 3,Former President Barack Obama addressed Democrats on Aug. 19 during the third night of the Democratic National Convention.,PBS NewsHour,2020-08-20T03:16:04Z,oaalF5y2P0k
