videoId,title,description,channelTitle,publishedAt,videoId
BVPMa1axQek,Ron DeSantis: All options are on the table to defend Americans,"Republican presidential candidate Ron DeSantis pledges stiff federal response to drug smugglers, on 'The Story.' He also ...",Fox News,2023-06-29T01:15:00Z,BVPMa1axQek
SdHmPCBWvhI,Ron DeSantis: I have delivered more for &#39;America First&#39; principles than anyone in the country,2024 GOP presidential candidate Florida Gov. Ron DeSantis argues he has the record to beat President Biden on 'The Story.,Fox News,2023-08-22T08:00:22Z,SdHmPCBWvhI
GR3iDhoXPt4,DeSantis hits back at Trump in interview,Florida Governor Ron DeSantis spoke out in an interview with Piers Morgan about the differences between himself and former ...,CBS News,2023-03-22T22:41:34Z,GR3iDhoXPt4
RqYkfZ4XKHs,Ron DeSantis: This is a hoax,"GOP presidential candidate Gov. Ron DeSantis gives his take on education policy, Gov. Gavin Newsom's criticism, U.S. response ...",Fox News,2023-06-22T01:45:00Z,RqYkfZ4XKHs
V43mlGOK0aI,Full Interview: Rep. Ron DeSantis,Rep. Ron DeSantis recounts the conversation he had with the shooter shortly before he opened fire on the congressional ...,CNN,2017-06-14T18:33:18Z,V43mlGOK0aI
3yZRlJR3rTM,Casey DeSantis hits back at &#39;Walmart Melania&#39; criticism: Will not back down&#39;,"Gov. Ron DeSantis, R-Fla., and his wife Casey spoke with 'Fox & Friends' co-host Ainsley Earhardt for an exclusive sit-down ...",Fox News,2023-07-20T12:30:01Z,3yZRlJR3rTM
dx2h8lnsZpY,Ron DeSantis says slavery in US was ‘violation of America’s founding principles’ | Conversation w...,"In the first portion of his “Conversation with the Candidate” appearance, Florida Gov. Ron DeSantis answers a pair of questions ...",WMUR-TV,2023-08-04T23:21:56Z,dx2h8lnsZpY
aQ6qtZbCMQ8,&#39;We rip out the political agenda&#39;: DeSantis courts Evangelical voters,Florida Gov. Ron DeSantis was one of several Republican presidential contenders aiming to position themselves as the party's ...,CNN,2023-07-18T01:06:14Z,aQ6qtZbCMQ8
twIje3_tjb4,"DeSantis to Disney: Drop the lawsuit, let&#39;s move forward",CNBC's Brian Sullivan reports on news from a conversation with 2024 Presidential candidate and Florida Gov. Ron DeSantis.,CNBC Television,2023-08-14T15:28:53Z,twIje3_tjb4
ufP6nBhCQt0,&#39;I will destroy leftism in America&#39;: DeSantis makes confident 2024 prediction,"2024 presidential candidate and Florida Gov. Ron DeSantis joins 'Fox & Friends' to discuss the tentative deal on the debt ceiling, ...",Fox News,2023-05-29T14:00:09Z,ufP6nBhCQt0
4eH1z9IN6nQ,Retired military general responds to DeSantis’ rollback of ‘woke’ military policies,"In an interview with CNN's Jake Tapper, Florida Gov. Ron DeSantis explained his proposal to reverse 'woke' military policies if ...",CNN,2023-07-19T21:52:51Z,4eH1z9IN6nQ
jqSgyMOMzCo,DeSantis on Jason Aldean backlash: We need to restore sanity,"In an exclusive 'Fox & Friends' interview, 2024 presidential candidate Ron DeSantis and his wife Casey speak out on the ...",Fox News,2023-07-20T13:15:02Z,jqSgyMOMzCo
5lmMJzOTj6I,Piers Morgan&#39;s Interview with Ron DeSantis | Fox Nation,"Piers Morgan travels to Tallahassee, Florida to sit down with Governor Ron DeSantis to discuss his life, his administration's ...",Fox Nation,2023-03-23T21:50:03Z,5lmMJzOTj6I
aHHQT0WvoZk,DeSantis agrees to one-on-one debate with Gavin Newsom,Florida Gov. Ron DeSantis agrees to debate California Gov. Gavin Newsom on 'Hannity.' #foxnews #fox #hannity Subscribe to ...,Fox News,2023-08-03T10:00:00Z,aHHQT0WvoZk
n-zYcJlODxY,"DeSantis discusses potential Trump indictment, state of campaign",Florida Gov. Ron DeSantis campaigned in Iowa on Thursday as part of a bus tour set up by a super PAC supporting him.,CBS News,2023-07-27T22:42:06Z,n-zYcJlODxY
XfcXXCa1lnc,DeSantis slams woke ideology: &#39;Not in my state&#39;,Florida Gov. Ron DeSantis discusses his new book and why he goes on the offensive in the culture war on 'Life Liberty & Levin.,Fox News,2023-02-27T03:15:10Z,XfcXXCa1lnc
v6A_JQ38rGU,&#39;I didn&#39;t do it&#39;: DeSantis distances himself from Florida&#39;s new teaching standards,"Gov. Ron DeSantis, R-Fla., is criticism over Florida's overhaul to Florida's African American history standards, and DeSantis now ...",MSNBC,2023-07-24T12:30:26Z,v6A_JQ38rGU
M66xqQIILaw,DeSantis vows to &#39;counterpunch&#39; Trump: I will &#39;fight back&#39;,OutKick host Bobby Burack joined 'Fox & Friends First' to discuss the growing 2024 candidate field and the feud between Ron ...,Fox News,2023-06-01T12:15:02Z,M66xqQIILaw
P_-xduLGLM4,DeSantis slings pies at NYC pizzeria with Watters,"Florida Republican Gov. Ron DeSantis discusses presidential campaign, Left's green policies, on 'Jesse Watters Primetime.",Fox News,2023-06-30T01:00:07Z,P_-xduLGLM4
